WBGeneID,altHyp,intestine_expression
WBGene00021561,lessAbs,equal
WBGene00019276,lessAbs,equal
WBGene00019275,lessAbs,equal
WBGene00019274,lessAbs,equal
WBGene00017062,lessAbs,equal
WBGene00004947,lessAbs,equal
WBGene00022021,lessAbs,equal
WBGene00019354,lessAbs,equal
WBGene00019353,lessAbs,equal
WBGene00016511,lessAbs,equal
WBGene00004136,lessAbs,equal
WBGene00015450,lessAbs,equal
WBGene00015684,lessAbs,equal
WBGene00017261,lessAbs,equal
WBGene00001037,lessAbs,equal
WBGene00002215,lessAbs,equal
WBGene00016990,lessAbs,equal
WBGene00000795,lessAbs,equal
WBGene00017769,lessAbs,equal
WBGene00017770,lessAbs,equal
WBGene00017766,lessAbs,equal
WBGene00018426,lessAbs,equal
WBGene00004502,lessAbs,equal
WBGene00000159,lessAbs,equal
WBGene00019808,lessAbs,equal
WBGene00020269,lessAbs,equal
WBGene00020264,lessAbs,equal
WBGene00006723,lessAbs,equal
WBGene00002148,lessAbs,equal
WBGene00020425,lessAbs,equal
WBGene00004897,lessAbs,equal
WBGene00020950,lessAbs,equal
WBGene00006803,lessAbs,equal
WBGene00021956,lessAbs,equal
WBGene00017311,lessAbs,equal
WBGene00015743,lessAbs,equal
WBGene00015461,lessAbs,equal
WBGene00020246,lessAbs,equal
WBGene00002256,lessAbs,equal
WBGene00016496,lessAbs,equal
WBGene00022393,lessAbs,equal
WBGene00022402,lessAbs,equal
WBGene00022401,lessAbs,equal
WBGene00006935,lessAbs,equal
WBGene00022629,lessAbs,equal
WBGene00020942,lessAbs,equal
WBGene00004766,lessAbs,equal
WBGene00018181,lessAbs,equal
WBGene00020718,lessAbs,equal
WBGene00018481,lessAbs,equal
WBGene00017799,lessAbs,equal
WBGene00018290,lessAbs,equal
WBGene00018285,lessAbs,equal
WBGene00018294,lessAbs,equal
WBGene00020553,lessAbs,equal
WBGene00007023,lessAbs,equal
WBGene00044077,lessAbs,equal
WBGene00000766,lessAbs,equal
WBGene00002036,lessAbs,equal
WBGene00008670,lessAbs,equal
WBGene00001909,lessAbs,equal
WBGene00009584,lessAbs,equal
WBGene00009769,lessAbs,equal
WBGene00009771,lessAbs,equal
WBGene00007784,lessAbs,equal
WBGene00007787,lessAbs,equal
WBGene00010697,lessAbs,equal
WBGene00000142,lessAbs,equal
WBGene00007428,lessAbs,equal
WBGene00007429,lessAbs,equal
WBGene00000840,lessAbs,equal
WBGene00014112,lessAbs,equal
WBGene00014111,lessAbs,equal
WBGene00006489,lessAbs,equal
WBGene00000200,lessAbs,equal
WBGene00010631,lessAbs,equal
WBGene00012528,lessAbs,equal
WBGene00007952,lessAbs,equal
WBGene00006460,lessAbs,equal
WBGene00006934,lessAbs,equal
WBGene00003065,lessAbs,equal
WBGene00010418,lessAbs,equal
WBGene00009256,lessAbs,equal
WBGene00001747,lessAbs,equal
WBGene00008370,lessAbs,equal
WBGene00003923,lessAbs,equal
WBGene00009330,lessAbs,equal
WBGene00008918,lessAbs,equal
WBGene00008919,lessAbs,equal
WBGene00006443,lessAbs,equal
WBGene00010405,lessAbs,equal
WBGene00007390,lessAbs,equal
WBGene00007386,lessAbs,equal
WBGene00011835,lessAbs,equal
WBGene00003509,lessAbs,equal
WBGene00009829,lessAbs,equal
WBGene00009534,lessAbs,equal
WBGene00004806,lessAbs,equal
WBGene00004768,lessAbs,equal
WBGene00008410,lessAbs,equal
WBGene00001978,lessAbs,equal
WBGene00010284,lessAbs,equal
WBGene00003235,lessAbs,equal
WBGene00008646,lessAbs,equal
WBGene00001095,lessAbs,equal
WBGene00000533,lessAbs,equal
WBGene00014123,lessAbs,equal
WBGene00006874,lessAbs,equal
WBGene00010097,lessAbs,equal
WBGene00011017,lessAbs,equal
WBGene00009092,lessAbs,equal
WBGene00010465,lessAbs,equal
WBGene00000228,lessAbs,equal
WBGene00004759,lessAbs,equal
WBGene00007585,lessAbs,equal
WBGene00007587,lessAbs,equal
WBGene00007588,lessAbs,equal
WBGene00003011,lessAbs,equal
WBGene00011242,lessAbs,equal
WBGene00006512,lessAbs,equal
WBGene00001233,lessAbs,equal
WBGene00011648,lessAbs,equal
WBGene00008345,lessAbs,equal
WBGene00008225,lessAbs,equal
WBGene00010279,lessAbs,equal
WBGene00011329,lessAbs,equal
WBGene00009975,lessAbs,equal
WBGene00009976,lessAbs,equal
WBGene00010089,lessAbs,equal
WBGene00011193,lessAbs,equal
WBGene00011195,lessAbs,equal
WBGene00010260,lessAbs,equal
WBGene00003916,lessAbs,equal
WBGene00006613,lessAbs,equal
WBGene00003834,lessAbs,equal
WBGene00000985,lessAbs,equal
WBGene00003922,lessAbs,equal
WBGene00009082,lessAbs,equal
WBGene00009084,lessAbs,equal
WBGene00194707,lessAbs,equal
WBGene00008262,lessAbs,equal
WBGene00004060,lessAbs,equal
WBGene00008183,lessAbs,equal
WBGene00004308,lessAbs,equal
WBGene00007720,lessAbs,equal
WBGene00000879,lessAbs,equal
WBGene00001813,lessAbs,equal
WBGene00012348,lessAbs,equal
WBGene00004248,lessAbs,equal
WBGene00000813,lessAbs,equal
WBGene00008441,lessAbs,equal
WBGene00006945,lessAbs,equal
WBGene00001258,lessAbs,equal
WBGene00012697,lessAbs,equal
WBGene00012694,lessAbs,equal
WBGene00006567,lessAbs,equal
WBGene00012693,lessAbs,equal
WBGene00012676,lessAbs,equal
WBGene00012666,lessAbs,equal
WBGene00012829,lessAbs,equal
WBGene00013365,lessAbs,equal
WBGene00013360,lessAbs,equal
WBGene00013359,lessAbs,equal
WBGene00006786,lessAbs,equal
WBGene00013765,lessAbs,equal
WBGene00001043,lessAbs,equal
WBGene00009290,lessAbs,equal
WBGene00001431,lessAbs,equal
WBGene00007063,lessAbs,equal
WBGene00004504,lessAbs,equal
WBGene00017749,lessAbs,equal
WBGene00016021,lessAbs,equal
WBGene00016810,lessAbs,equal
WBGene00020796,lessAbs,equal
WBGene00021545,lessAbs,equal
WBGene00021546,lessAbs,equal
WBGene00015184,lessAbs,equal
WBGene00019282,lessAbs,equal
WBGene00017037,lessAbs,equal
WBGene00015405,lessAbs,equal
WBGene00185079,lessAbs,equal
WBGene00021073,lessAbs,equal
WBGene00021097,lessAbs,equal
WBGene00019498,lessAbs,equal
WBGene00020181,lessAbs,equal
WBGene00021456,lessAbs,equal
WBGene00021973,lessAbs,equal
WBGene00021785,lessAbs,equal
WBGene00021784,lessAbs,equal
WBGene00021783,lessAbs,equal
WBGene00021789,lessAbs,equal
WBGene00022554,lessAbs,equal
WBGene00017245,lessAbs,equal
WBGene00019686,lessAbs,equal
WBGene00022448,lessAbs,equal
WBGene00022453,lessAbs,equal
WBGene00021292,lessAbs,equal
WBGene00000162,lessAbs,equal
WBGene00019221,lessAbs,equal
WBGene00019219,lessAbs,equal
WBGene00003825,lessAbs,equal
WBGene00022742,lessAbs,equal
WBGene00022739,lessAbs,equal
WBGene00017369,lessAbs,equal
WBGene00001027,lessAbs,equal
WBGene00019893,lessAbs,equal
WBGene00019888,lessAbs,equal
WBGene00022765,lessAbs,equal
WBGene00003949,lessAbs,equal
WBGene00020868,lessAbs,equal
WBGene00020866,lessAbs,equal
WBGene00004382,lessAbs,equal
WBGene00003822,lessAbs,equal
WBGene00004040,lessAbs,equal
WBGene00001101,lessAbs,equal
WBGene00017286,lessAbs,equal
WBGene00017285,lessAbs,equal
WBGene00017289,lessAbs,equal
WBGene00003583,lessAbs,equal
WBGene00017137,lessAbs,equal
WBGene00017138,lessAbs,equal
WBGene00017217,lessAbs,equal
WBGene00000548,lessAbs,equal
WBGene00018960,lessAbs,equal
WBGene00000375,lessAbs,equal
WBGene00000383,lessAbs,equal
WBGene00015915,lessAbs,equal
WBGene00015920,lessAbs,equal
WBGene00016116,lessAbs,equal
WBGene00016112,lessAbs,equal
WBGene00001509,lessAbs,equal
WBGene00004306,lessAbs,equal
WBGene00020027,lessAbs,equal
WBGene00017686,lessAbs,equal
WBGene00004680,lessAbs,equal
WBGene00016244,lessAbs,equal
WBGene00020781,lessAbs,equal
WBGene00017435,lessAbs,equal
WBGene00016311,lessAbs,equal
WBGene00016316,lessAbs,equal
WBGene00019607,lessAbs,equal
WBGene00003009,lessAbs,equal
WBGene00007050,lessAbs,equal
WBGene00017563,lessAbs,equal
WBGene00016964,lessAbs,equal
WBGene00016961,lessAbs,equal
WBGene00016968,lessAbs,equal
WBGene00016002,lessAbs,equal
WBGene00020498,lessAbs,equal
WBGene00018305,lessAbs,equal
WBGene00001194,lessAbs,equal
WBGene00001023,lessAbs,equal
WBGene00017699,lessAbs,equal
WBGene00017702,lessAbs,equal
WBGene00005025,lessAbs,equal
WBGene00016889,lessAbs,equal
WBGene00016888,lessAbs,equal
WBGene00022852,lessAbs,equal
WBGene00017349,lessAbs,equal
WBGene00017348,lessAbs,equal
WBGene00017967,lessAbs,equal
WBGene00018395,lessAbs,equal
WBGene00015567,lessAbs,equal
WBGene00019941,lessAbs,equal
WBGene00000390,lessAbs,equal
WBGene00017547,lessAbs,equal
WBGene00015204,lessAbs,equal
WBGene00015208,lessAbs,equal
WBGene00000517,lessAbs,equal
WBGene00011638,lessAbs,equal
WBGene00011349,lessAbs,equal
WBGene00011348,lessAbs,equal
WBGene00014066,lessAbs,equal
WBGene00014054,lessAbs,equal
WBGene00011510,lessAbs,equal
WBGene00010502,lessAbs,equal
WBGene00002066,lessAbs,equal
WBGene00000894,lessAbs,equal
WBGene00010459,lessAbs,equal
WBGene00010458,lessAbs,equal
WBGene00009899,lessAbs,equal
WBGene00008800,lessAbs,equal
WBGene00001230,lessAbs,equal
WBGene00001498,lessAbs,equal
WBGene00009045,lessAbs,equal
WBGene00011761,lessAbs,equal
WBGene00011758,lessAbs,equal
WBGene00010042,lessAbs,equal
WBGene00006307,lessAbs,equal
WBGene00009207,lessAbs,equal
WBGene00004279,lessAbs,equal
WBGene00011311,lessAbs,equal
WBGene00011312,lessAbs,equal
WBGene00009783,lessAbs,equal
WBGene00002251,lessAbs,equal
WBGene00000378,lessAbs,equal
WBGene00011885,lessAbs,equal
WBGene00007686,lessAbs,equal
WBGene00003870,lessAbs,equal
WBGene00000532,lessAbs,equal
WBGene00011965,lessAbs,equal
WBGene00012033,lessAbs,equal
WBGene00006510,lessAbs,equal
WBGene00000289,lessAbs,equal
WBGene00008402,lessAbs,equal
WBGene00006520,lessAbs,equal
WBGene00001134,lessAbs,equal
WBGene00008404,lessAbs,equal
WBGene00006433,lessAbs,equal
WBGene00010942,lessAbs,equal
WBGene00008456,lessAbs,equal
WBGene00008455,lessAbs,equal
WBGene00008458,lessAbs,equal
WBGene00008459,lessAbs,equal
WBGene00001510,lessAbs,equal
WBGene00014259,lessAbs,equal
WBGene00000180,lessAbs,equal
WBGene00013140,lessAbs,equal
WBGene00013139,lessAbs,equal
WBGene00013143,lessAbs,equal
WBGene00007463,lessAbs,equal
WBGene00007333,lessAbs,equal
WBGene00011271,lessAbs,equal
WBGene00011333,lessAbs,equal
WBGene00010013,lessAbs,equal
WBGene00014172,lessAbs,equal
WBGene00011664,lessAbs,equal
WBGene00008480,lessAbs,equal
WBGene00014058,lessAbs,equal
WBGene00011302,lessAbs,equal
WBGene00004185,lessAbs,equal
WBGene00007352,lessAbs,equal
WBGene00007355,lessAbs,equal
WBGene00007556,lessAbs,equal
WBGene00000798,lessAbs,equal
WBGene00007561,lessAbs,equal
WBGene00004704,lessAbs,equal
WBGene00007488,lessAbs,equal
WBGene00011067,lessAbs,equal
WBGene00011071,lessAbs,equal
WBGene00010912,lessAbs,equal
WBGene00000293,lessAbs,equal
WBGene00010333,lessAbs,equal
WBGene00010990,lessAbs,equal
WBGene00009352,lessAbs,equal
WBGene00009353,lessAbs,equal
WBGene00003831,lessAbs,equal
WBGene00007499,lessAbs,equal
WBGene00011527,lessAbs,equal
WBGene00008164,lessAbs,equal
WBGene00006414,lessAbs,equal
WBGene00007192,lessAbs,equal
WBGene00004699,lessAbs,equal
WBGene00000196,lessAbs,equal
WBGene00012203,lessAbs,equal
WBGene00012206,lessAbs,equal
WBGene00003868,lessAbs,equal
WBGene00195248,lessAbs,equal
WBGene00000090,lessAbs,equal
WBGene00010052,lessAbs,equal
WBGene00003960,lessAbs,equal
WBGene00013925,lessAbs,equal
WBGene00013924,lessAbs,equal
WBGene00001679,lessAbs,equal
WBGene00009661,lessAbs,equal
WBGene00014151,lessAbs,equal
WBGene00004271,lessAbs,equal
WBGene00012471,lessAbs,equal
WBGene00012459,lessAbs,equal
WBGene00012465,lessAbs,equal
WBGene00000892,lessAbs,equal
WBGene00000565,lessAbs,equal
WBGene00012468,lessAbs,equal
WBGene00013256,lessAbs,equal
WBGene00013258,lessAbs,equal
WBGene00013259,lessAbs,equal
WBGene00013265,lessAbs,equal
WBGene00013268,lessAbs,equal
WBGene00044323,lessAbs,equal
WBGene00044322,lessAbs,equal
WBGene00012897,lessAbs,equal
WBGene00012903,lessAbs,equal
WBGene00012908,lessAbs,equal
WBGene00003144,lessAbs,equal
WBGene00009307,lessAbs,equal
WBGene00012375,lessAbs,equal
WBGene00012988,lessAbs,equal
WBGene00012998,lessAbs,equal
WBGene00012995,lessAbs,equal
WBGene00012996,lessAbs,equal
WBGene00001162,lessAbs,equal
WBGene00013014,lessAbs,equal
WBGene00013015,lessAbs,equal
WBGene00008444,lessAbs,equal
WBGene00004116,lessAbs,equal
WBGene00000113,lessAbs,equal
WBGene00009740,lessAbs,equal
WBGene00013001,lessAbs,equal
WBGene00013002,lessAbs,equal
WBGene00013093,lessAbs,equal
WBGene00013094,lessAbs,equal
WBGene00010720,lessAbs,equal
WBGene00012978,lessAbs,equal
WBGene00012983,lessAbs,equal
WBGene00013217,lessAbs,equal
WBGene00013218,lessAbs,equal
WBGene00002076,lessAbs,equal
WBGene00010197,lessAbs,equal
WBGene00007312,lessAbs,equal
WBGene00013189,lessAbs,equal
WBGene00001225,lessAbs,equal
WBGene00011044,lessAbs,equal
WBGene00013151,lessAbs,equal
WBGene00013161,lessAbs,equal
WBGene00000208,lessAbs,equal
WBGene00013168,lessAbs,equal
